datetime,value
2019-07-27 00:00:00+05:30,23.291666666666668
2019-07-28 00:00:00+05:30,18.708333333333332
2019-07-29 00:00:00+05:30,18.083333333333332
2019-07-30 00:00:00+05:30,25.0
2019-07-31 00:00:00+05:30,25.875
2019-08-01 00:00:00+05:30,29.833333333333332
2019-08-02 00:00:00+05:30,33.041666666666664
2019-08-03 00:00:00+05:30,35.375
2019-08-04 00:00:00+05:30,50.541666666666664
2019-08-05 00:00:00+05:30,48.333333333333336
2019-08-06 00:00:00+05:30,27.791666666666668
2019-08-07 00:00:00+05:30,30.666666666666668
2019-08-08 00:00:00+05:30,21.916666666666668
2019-08-09 00:00:00+05:30,12.625
2019-08-10 00:00:00+05:30,14.5
2019-08-11 00:00:00+05:30,23.5
2019-08-12 00:00:00+05:30,20.0
2019-08-13 00:00:00+05:30,21.5
2019-08-14 00:00:00+05:30,30.666666666666668
2019-08-15 00:00:00+05:30,29.291666666666668
2019-08-16 00:00:00+05:30,16.375
2019-08-17 00:00:00+05:30,9.5
2019-08-18 00:00:00+05:30,14.0
2019-08-19 00:00:00+05:30,37.041666666666664
2019-08-20 00:00:00+05:30,45.23529411764706
2019-08-21 00:00:00+05:30,44.95454545454545
2019-08-22 00:00:00+05:30,48.38461538461539
2019-08-23 00:00:00+05:30,52.36363636363637
2019-08-24 00:00:00+05:30,67.85714285714286
2019-08-25 00:00:00+05:30,
2019-08-26 00:00:00+05:30,19.53846153846154
2019-08-27 00:00:00+05:30,38.75
2019-08-28 00:00:00+05:30,36.583333333333336
2019-08-29 00:00:00+05:30,32.041666666666664
2019-08-30 00:00:00+05:30,33.583333333333336
2019-08-31 00:00:00+05:30,45.791666666666664
2019-09-01 00:00:00+05:30,29.625
2019-09-02 00:00:00+05:30,47.25
2019-09-03 00:00:00+05:30,67.16666666666667
2019-09-04 00:00:00+05:30,73.79166666666667
2019-09-05 00:00:00+05:30,29.666666666666668
2019-09-06 00:00:00+05:30,28.416666666666668
2019-09-07 00:00:00+05:30,28.125
2019-09-08 00:00:00+05:30,32.208333333333336
2019-09-09 00:00:00+05:30,51.916666666666664
2019-09-10 00:00:00+05:30,57.75
2019-09-11 00:00:00+05:30,74.0
2019-09-12 00:00:00+05:30,53.875
2019-09-13 00:00:00+05:30,29.304347826086957
2019-09-14 00:00:00+05:30,25.25
2019-09-15 00:00:00+05:30,36.875
2019-09-16 00:00:00+05:30,55.416666666666664
2019-09-17 00:00:00+05:30,56.208333333333336
2019-09-18 00:00:00+05:30,33.375
2019-09-19 00:00:00+05:30,19.958333333333332
2019-09-20 00:00:00+05:30,30.916666666666668
2019-09-21 00:00:00+05:30,34.25
2019-09-22 00:00:00+05:30,22.75
2019-09-23 00:00:00+05:30,31.041666666666668
2019-09-24 00:00:00+05:30,32.666666666666664
2019-09-25 00:00:00+05:30,29.708333333333332
2019-09-26 00:00:00+05:30,16.791666666666668
2019-09-27 00:00:00+05:30,11.916666666666666
2019-09-28 00:00:00+05:30,17.166666666666668
2019-09-29 00:00:00+05:30,13.541666666666666
2019-09-30 00:00:00+05:30,27.416666666666668
2019-10-01 00:00:00+05:30,29.583333333333332
2019-10-02 00:00:00+05:30,36.625
2019-10-03 00:00:00+05:30,49.666666666666664
2019-10-04 00:00:00+05:30,46.375
2019-10-05 00:00:00+05:30,36.333333333333336
2019-10-06 00:00:00+05:30,54.1875
2019-10-07 00:00:00+05:30,53.541666666666664
2019-10-08 00:00:00+05:30,40.416666666666664
2019-10-09 00:00:00+05:30,72.625
2019-10-10 00:00:00+05:30,86.73913043478261
2019-10-11 00:00:00+05:30,117.625
2019-10-12 00:00:00+05:30,59.0
2019-10-13 00:00:00+05:30,59.0
2019-10-14 00:00:00+05:30,59.0
2019-10-15 00:00:00+05:30,104.08333333333333
2019-10-16 00:00:00+05:30,132.41666666666666
2019-10-17 00:00:00+05:30,106.83333333333333
2019-10-18 00:00:00+05:30,82.25
2019-10-19 00:00:00+05:30,77.70833333333333
2019-10-20 00:00:00+05:30,95.29166666666667
2019-10-21 00:00:00+05:30,109.29166666666667
2019-10-22 00:00:00+05:30,88.82608695652173
2019-10-23 00:00:00+05:30,102.70833333333333
2019-10-24 00:00:00+05:30,139.0
2019-10-25 00:00:00+05:30,114.08333333333333
2019-10-26 00:00:00+05:30,127.70833333333333
2019-10-27 00:00:00+05:30,175.58333333333334
2019-10-28 00:00:00+05:30,242.1904761904762
2019-10-29 00:00:00+05:30,265.5833333333333
2019-10-30 00:00:00+05:30,252.25
2019-10-31 00:00:00+05:30,298.3333333333333
2019-11-01 00:00:00+05:30,378.3636363636364
2019-11-02 00:00:00+05:30,340.5416666666667
