pm25_level,solar_radiation,boundary_layer_height,temp,humidity,precip,precipprob,precipcover,windspeed,pressure,day_of_week,is_weekend,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,moving_avg_7,moving_std_7,conditions_Clear,conditions_Overcast,conditions_Partially cloudy,conditions_Rain,"conditions_Rain, Overcast","conditions_Rain, Partially cloudy",month_cos,month_sin,day_cos,day_sin
10.833333333333334,77.28639,325.45428,22.0,97.2,9.603,100.0,20.83,14.8,1011.7,0,0,6.291666666666667,9.541666666666666,14.375,11.25,83.41666666666667,54.625,36.125,30.803571428571427,29.06618320234488,0,0,0,0,1,0,0.5000000000000001,-0.8660254037844386,-0.4403941515576344,0.8978045395707416
29.25,94.563644,250.6748,24.8,87.1,6.124,100.0,8.33,9.4,1009.9,1,0,10.833333333333334,6.291666666666667,9.541666666666666,14.375,11.25,83.41666666666667,54.625,27.190476190476197,29.85567964630432,0,0,0,0,0,1,0.5000000000000001,-0.8660254037844386,-0.6121059825476626,0.7907757369376989
58.083333333333336,135.32825,242.0082,25.3,81.7,0.0,0.0,0.0,9.4,1011.2,2,0,29.25,10.833333333333334,6.291666666666667,9.541666666666666,14.375,11.25,83.41666666666667,23.565476190476197,27.40977261708907,0,0,1,0,0,0,0.5000000000000001,-0.8660254037844386,-0.758758122692791,0.6513724827222223
44.25,174.62918,293.68454,25.4,72.7,0.0,0.0,0.0,17.6,1012.3,3,0,58.083333333333336,29.25,10.833333333333334,6.291666666666667,9.541666666666666,14.375,11.25,19.946428571428573,18.37302701497526,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.8743466161445821,0.48530196253108104
65.625,177.30411,298.4153,25.5,71.6,0.0,0.0,0.0,13.0,1012.1,4,0,44.25,58.083333333333336,29.25,10.833333333333334,6.291666666666667,9.541666666666666,14.375,24.660714285714285,19.936871268549822,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.9541392564000488,0.29936312297335804
86.91666666666667,176.17235,293.50824,25.8,69.8,0.0,0.0,0.0,13.0,1011.4,5,1,65.625,44.25,58.083333333333336,29.25,10.833333333333334,6.291666666666667,9.541666666666666,31.982142857142858,24.433333062645374,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.994869323391895,0.10116832198743272
92.91666666666669,174.67981,236.30228,26.2,61.0,0.0,0.0,0.0,7.6,1013.4,6,1,86.91666666666667,65.625,44.25,58.083333333333336,29.25,10.833333333333334,6.291666666666667,43.035714285714285,29.55470473697628,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.9948693233918952,-0.10116832198743204
97.91666666666669,173.59332,221.32886,26.5,56.0,0.0,0.0,0.0,10.2,1013.5,0,0,92.91666666666669,86.91666666666667,65.625,44.25,58.083333333333336,29.25,10.833333333333334,55.410714285714285,29.74021809082533,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.9541392564000488,-0.2993631229733582
89.125,173.99408,155.16455,26.0,55.6,0.0,0.0,0.0,7.6,1012.1,1,0,97.91666666666669,92.91666666666669,86.91666666666667,65.625,44.25,58.083333333333336,29.25,67.85119047619048,25.958744168573283,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.8743466161445822,-0.4853019625310808
73.29166666666667,170.32458,190.41492,26.5,50.8,0.0,0.0,0.0,9.4,1011.7,2,0,89.125,97.91666666666669,92.91666666666669,86.91666666666667,65.625,44.25,58.083333333333336,76.40476190476191,20.38592802665246,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.7587581226927911,-0.651372482722222
81.125,168.25479,193.26369,26.2,54.1,0.0,0.0,0.0,7.6,1013.4,3,0,73.29166666666667,89.125,97.91666666666669,92.91666666666669,86.91666666666667,65.625,44.25,78.57738095238096,18.861296665518008,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.6121059825476627,-0.7907757369376986
105.29166666666669,168.97202,162.08614,26.2,55.3,0.0,0.0,0.0,7.6,1015.7,4,0,81.125,73.29166666666667,89.125,97.91666666666669,92.91666666666669,86.91666666666667,65.625,83.8452380952381,11.316360715406317,0,0,1,0,0,0,0.5000000000000001,-0.8660254037844386,-0.44039415155763423,-0.8978045395707417
111.91666666666669,167.6828,237.16177,25.2,56.8,0.0,0.0,0.0,13.0,1016.9,5,1,105.29166666666669,81.125,73.29166666666667,89.125,97.91666666666669,92.91666666666669,86.91666666666667,89.51190476190477,10.579497180014515,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.2506525322587213,-0.9680771188662041
115.54166666666669,169.61867,267.41434,23.9,55.0,0.0,0.0,0.0,9.4,1015.8,6,1,111.91666666666669,105.29166666666669,81.125,73.29166666666667,89.125,97.91666666666669,92.91666666666669,93.08333333333336,13.400913802448969,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.05064916883871355,-0.9987165071710528
178.75,168.66956,225.28355,23.6,60.1,0.0,0.0,0.0,11.2,1011.1,0,0,115.54166666666669,111.91666666666669,105.29166666666669,81.125,73.29166666666667,89.125,97.91666666666669,96.3154761904762,15.85732570262343,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,0.15142777750457667,-0.9884683243281114
193.875,169.4312,285.80563,23.8,53.7,0.0,0.0,0.0,16.6,1009.4,1,0,178.75,115.54166666666669,111.91666666666669,105.29166666666669,81.125,73.29166666666667,89.125,107.86309523809526,35.04326619983239,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,0.3473052528448203,-0.9377521321470804
127.375,164.85736,220.90527,24.1,60.9,0.0,0.0,0.0,7.6,1013.1,2,0,193.875,178.75,115.54166666666669,111.91666666666669,105.29166666666669,81.125,73.29166666666667,122.82738095238096,46.2738328769827,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,0.5289640103269624,-0.8486442574947509
161.375,162.40547,184.08867,24.3,59.7,0.0,0.0,0.0,9.4,1013.2,3,0,127.375,193.875,178.75,115.54166666666669,111.91666666666669,105.29166666666669,81.125,130.55357142857142,40.8179726939153,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,0.6889669190756865,-0.72479278722912
188.95652173913044,159.9352,187.40662,24.0,64.5,0.0,0.0,0.0,5.4,1013.3,4,0,161.375,127.375,193.875,178.75,115.54166666666669,111.91666666666669,105.29166666666669,142.01785714285714,35.55139290799115,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,0.8207634412072763,-0.5712682150947924
214.8260869565217,161.24184,327.5186,23.8,68.2,0.0,0.0,0.0,9.2,1014.4,5,1,188.95652173913044,161.375,127.375,193.875,178.75,115.54166666666669,111.91666666666669,153.96997929606624,35.208573353710335,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,0.9189578116202306,-0.3943558551133187
170.65217391304347,159.59071,307.59412,23.3,62.0,0.0,0.0,0.0,9.4,1014.6,6,1,214.8260869565217,188.95652173913044,161.375,127.375,193.875,178.75,115.54166666666669,168.67132505175982,36.1937830593815,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,0.9795299412524943,-0.20129852008866114
218.25,157.39154,238.00414,23.4,66.0,0.0,0.0,0.0,6.4,1014.3,0,0,170.65217391304347,214.8260869565217,188.95652173913044,161.375,127.375,193.875,178.75,176.54425465838509,27.710472180675268,1,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,1.0,-2.4492935982947064e-16
227.75,154.41313,225.50418,24.6,62.6,0.0,0.0,0.0,7.6,1014.3,1,0,218.25,170.65217391304347,214.8260869565217,188.95652173913044,161.375,127.375,193.875,182.18711180124225,31.934392733907345,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,0.9795299412524945,0.20129852008866006
215.0,156.26892,184.1983,24.0,64.6,0.0,0.0,0.0,18.4,1012.6,2,0,227.75,218.25,170.65217391304347,214.8260869565217,188.95652173913044,161.375,127.375,187.02639751552792,36.272744319013206,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,0.9189578116202306,0.39435585511331855
378.5217391304348,153.56656,232.00429,23.9,65.1,0.0,0.0,0.0,9.4,1012.2,3,0,215.0,227.75,218.25,170.65217391304347,214.8260869565217,188.95652173913044,161.375,199.54425465838509,25.8895984932686,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,0.8207634412072763,0.5712682150947923
310.60869565217394,150.93967,210.02545,24.4,66.9,0.0,0.0,0.0,7.6,1013.4,4,0,378.5217391304348,215.0,227.75,218.25,170.65217391304347,214.8260869565217,188.95652173913044,230.56521739130432,68.14393456192808,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,0.6889669190756866,0.72479278722912
187.0,148.50533,254.05002,24.0,78.3,0.0,0.0,0.0,13.0,1015.4,5,1,310.60869565217394,378.5217391304348,215.0,227.75,218.25,170.65217391304347,214.8260869565217,247.944099378882,71.20752650965355,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,0.5289640103269624,0.8486442574947509
165.6086956521739,140.38005,238.30302,24.8,72.3,0.0,0.0,0.0,13.0,1015.7,6,1,187.0,310.60869565217394,378.5217391304348,215.0,227.75,218.25,170.65217391304347,243.9689440993789,74.08310477155634,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,0.3473052528448203,0.9377521321470804
161.70833333333334,147.60368,165.3136,25.0,64.1,0.0,0.0,0.0,9.4,1014.6,0,0,165.6086956521739,187.0,310.60869565217394,378.5217391304348,215.0,227.75,218.25,243.24844720496893,74.93462084965371,1,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,0.1514277775045767,0.9884683243281114
240.0,140.52339,163.12437,23.7,69.5,0.0,0.0,0.0,13.0,1015.7,1,0,161.70833333333334,165.6086956521739,187.0,310.60869565217394,378.5217391304348,215.0,227.75,235.171066252588,80.88916659796354,0,0,1,0,0,0,0.8660254037844384,-0.5000000000000004,-0.05064916883871264,0.9987165071710528
84.375,128.87056,222.719,23.4,60.6,0.0,0.0,0.0,7.6,1015.8,2,0,240.0,161.70833333333334,165.6086956521739,187.0,310.60869565217394,378.5217391304348,215.0,236.921066252588,80.8343496647003,0,0,1,0,0,0,0.8660254037844384,-0.5000000000000004,-0.2506525322587204,0.9680771188662043
126.95833333333331,137.38876,208.09454,23.5,64.6,0.0,0.0,0.0,13.0,1016.8,3,0,84.375,240.0,161.70833333333334,165.6086956521739,187.0,310.60869565217394,378.5217391304348,218.2603519668737,99.63045542922382,0,0,1,0,0,0,0.8660254037844384,-0.5000000000000004,-0.4403941515576344,0.8978045395707416
